scenario_id,question,location,decision_type,outdoor_temp,appliance_age,flow_rate,alternative,energy_cost,environmental,comfort,practicality,rank,weighted_score
65,The dishwasher is full (around 1 AM). Should I run it now or delay it?,"Allentown, PA",Appliance,,0 to 9,,Run dishwasher at 1:00 AM,8.9,7.8,1.5,0.0,2,5.7
65,The dishwasher is full (around 1 AM). Should I run it now or delay it?,"Allentown, PA",Appliance,,0 to 9,,Run dishwasher at 3:00 PM,7.2,7.6,8.6,8.2,1,7.77
65,The dishwasher is full (around 1 AM). Should I run it now or delay it?,"Allentown, PA",Appliance,,0 to 9,,Run dishwasher at 11:00 PM,8.9,7.8,1.5,0.0,3,5.7
66,I'm finally getting to laundry (around 1 AM). When should I start the washer?,"Philadelphia, PA",Appliance,,1 to 11,,Wash at 1:00 AM,10.0,9.9,0.0,3.8,2,7.035
66,I'm finally getting to laundry (around 1 AM). When should I start the washer?,"Philadelphia, PA",Appliance,,1 to 11,,Wash at 7:00 PM,10.0,10.0,1.0,1.0,3,6.8500000000000005
66,I'm finally getting to laundry (around 1 AM). When should I start the washer?,"Philadelphia, PA",Appliance,,1 to 11,,Wash at 3:00 PM,10.0,9.9,6.5,3.8,1,8.334999999999999
67,I have time to do laundry this afternoon (around 5 PM). When should I start?,"Lancaster, PA",Appliance,,3 to 13,,Wash at 5:00 PM,8.5,8.5,6.0,7.5,2,7.85
67,I have time to do laundry this afternoon (around 5 PM). When should I start?,"Lancaster, PA",Appliance,,3 to 13,,Wash at 2:00 PM,8.2,8.4,8.5,8.3,1,8.344999999999999
67,I have time to do laundry this afternoon (around 5 PM). When should I start?,"Lancaster, PA",Appliance,,3 to 13,,Wash at 10:00 PM,10.0,10.0,2.0,3.0,3,7.3500000000000005
68,Planning to run the washing machine around 11 PM. Is that okay or should I wait?,"Pittsburgh, PA",Appliance,,1 to 11,,Wash at 11:00 PM,9.9,9.8,9.9,5.0,2,9.13
68,Planning to run the washing machine around 11 PM. Is that okay or should I wait?,"Pittsburgh, PA",Appliance,,1 to 11,,Wash at 3:00 PM,9.7,9.8,9.0,8.5,1,9.415000000000001
68,Planning to run the washing machine around 11 PM. Is that okay or should I wait?,"Pittsburgh, PA",Appliance,,1 to 11,,Wash at 5:00 PM,9.9,9.8,0.0,3.8,3,6.970000000000001
69,I have time to do laundry this afternoon (around 5 PM). When should I start?,"Harrisburg, PA",Appliance,,0 to 9,,Wash at 5:00 PM,9.8,9.5,6.7,4.0,2,8.205
69,I have time to do laundry this afternoon (around 5 PM). When should I start?,"Harrisburg, PA",Appliance,,0 to 9,,Wash at 2:00 PM,9.8,9.5,6.7,4.0,3,8.205
69,I have time to do laundry this afternoon (around 5 PM). When should I start?,"Harrisburg, PA",Appliance,,0 to 9,,Wash at 9:00 PM,10.0,9.9,8.6,8.3,1,9.43
70,Thinking of washing clothes around 4 PM. Good timing?,"Allentown, PA",Appliance,,3 to 13,,Wash at 4:00 PM,7.5,8.1,2.9,3.8,3,6.234999999999999
70,Thinking of washing clothes around 4 PM. Good timing?,"Allentown, PA",Appliance,,3 to 13,,Wash at 1:00 AM,8.8,8.1,2.9,3.8,2,6.625
70,Thinking of washing clothes around 4 PM. Good timing?,"Allentown, PA",Appliance,,3 to 13,,Wash at 10:00 PM,9.5,8.5,9.0,9.0,1,8.975
71,I have time to do laundry this afternoon (around 4 PM). When should I start?,"Erie, PA",Appliance,,4 to 10,,Wash at 4:00 PM,9.8,9.6,8.5,8.0,2,9.2
71,I have time to do laundry this afternoon (around 4 PM). When should I start?,"Erie, PA",Appliance,,4 to 10,,Wash at 12:00 PM,9.8,9.6,6.8,6.5,3,8.635
71,I have time to do laundry this afternoon (around 4 PM). When should I start?,"Erie, PA",Appliance,,4 to 10,,Wash at 9:00 PM,10.0,9.9,8.6,8.3,1,9.43
72,Thinking of washing clothes around 5 PM. Good timing?,"Scranton, PA",Appliance,,1 to 3,,Wash at 5:00 PM,7.5,8.1,10.0,10.0,1,8.584999999999999
72,Thinking of washing clothes around 5 PM. Good timing?,"Scranton, PA",Appliance,,1 to 3,,Wash at 1:00 AM,9.1,8.1,1.6,2.4,3,6.245
72,Thinking of washing clothes around 5 PM. Good timing?,"Scranton, PA",Appliance,,1 to 3,,Wash at 7:00 PM,8.5,8.5,8.5,8.5,2,8.5
73,It's late (around 7 PM) but I need to wash clothes. Should I do it now?,"Bethlehem, PA",Appliance,,2 to 22,,Wash at 7:00 PM,9.8,9.5,6.0,6.0,1,8.365
73,It's late (around 7 PM) but I need to wash clothes. Should I do it now?,"Bethlehem, PA",Appliance,,2 to 22,,Wash at 2:00 PM,9.4,9.5,0.0,3.8,3,6.715
73,It's late (around 7 PM) but I need to wash clothes. Should I do it now?,"Bethlehem, PA",Appliance,,2 to 22,,Wash at 1:00 AM,10.0,10.0,0.0,2.0,2,6.8
74,I want to run a load of laundry around 5 PM. When's the best time?,"Reading, PA",Appliance,,2 to 12,,Wash at 5:00 PM,9.4,9.6,6.2,3.8,1,7.99
74,I want to run a load of laundry around 5 PM. When's the best time?,"Reading, PA",Appliance,,2 to 12,,Wash at 10:00 PM,9.8,9.8,2.0,3.5,2,7.295000000000001
74,I want to run a load of laundry around 5 PM. When's the best time?,"Reading, PA",Appliance,,2 to 12,,Wash at 1:00 AM,10.0,10.0,0.0,3.8,3,7.07
75,Planning to run the washing machine around 9 PM. Is that okay or should I wait?,"York, PA",Appliance,,0 to 8,,Wash at 9:00 PM,10.0,9.9,9.8,9.5,1,9.850000000000001
75,Planning to run the washing machine around 9 PM. Is that okay or should I wait?,"York, PA",Appliance,,0 to 8,,Wash at 12:00 AM,10.0,10.0,9.0,5.0,3,9.05
75,Planning to run the washing machine around 9 PM. Is that okay or should I wait?,"York, PA",Appliance,,0 to 8,,Wash at 2:00 PM,9.4,9.5,8.5,8.2,2,9.075
76,My laundry is ready to dry (around 2 PM). Should I run the dryer now or wait?,"Philadelphia, PA",Appliance,,0 to 7,,Dry at 2:00 PM,7.0,4.2,8.6,6.8,1,6.3100000000000005
76,My laundry is ready to dry (around 2 PM). Should I run the dryer now or wait?,"Philadelphia, PA",Appliance,,0 to 7,,Dry at 9:00 PM,8.5,6.5,3.0,5.0,2,6.174999999999999
76,My laundry is ready to dry (around 2 PM). Should I run the dryer now or wait?,"Philadelphia, PA",Appliance,,0 to 7,,Dry at 5:00 PM,7.0,5.0,4.0,3.0,3,5.1000000000000005
77,Planning to run the dryer around 2 PM. Is that a good time?,"Lancaster, PA",Appliance,,2 to 12,,Dry at 2:00 PM,6.5,4.2,7.5,7.0,1,5.97
77,Planning to run the dryer around 2 PM. Is that a good time?,"Lancaster, PA",Appliance,,2 to 12,,Dry at 12:00 AM,7.0,4.2,0.0,3.0,3,4.0200000000000005
77,Planning to run the dryer around 2 PM. Is that a good time?,"Lancaster, PA",Appliance,,2 to 12,,Dry at 11:00 PM,8.5,5.0,2.0,4.0,2,5.3
78,I'm ready to dry clothes (around 1 AM). When should I start the dryer?,"Pittsburgh, PA",Appliance,,2 to 22,,Dry at 1:00 AM,9.0,8.2,0.0,0.0,3,5.569999999999999
78,I'm ready to dry clothes (around 1 AM). When should I start the dryer?,"Pittsburgh, PA",Appliance,,2 to 22,,Dry at 2:00 PM,7.4,5.4,6.7,4.0,2,6.05
78,I'm ready to dry clothes (around 1 AM). When should I start the dryer?,"Pittsburgh, PA",Appliance,,2 to 22,,Dry at 8:00 PM,8.5,7.9,10.0,10.0,1,8.815
79,I'm ready to dry clothes (around 8 PM). When should I start the dryer?,"Harrisburg, PA",Appliance,,1 to 3,,Dry at 8:00 PM,9.0,6.5,8.5,8.5,1,7.949999999999999
79,I'm ready to dry clothes (around 8 PM). When should I start the dryer?,"Harrisburg, PA",Appliance,,1 to 3,,Dry at 10:00 AM,7.4,5.4,10.0,10.0,2,7.61
79,I'm ready to dry clothes (around 8 PM). When should I start the dryer?,"Harrisburg, PA",Appliance,,1 to 3,,Dry at 4:00 PM,4.8,5.4,6.7,4.0,3,5.27
80,Planning to run the dryer around 1 AM. Is that the best time?,"Allentown, PA",Appliance,,0 to 6,,Dry at 1:00 AM,9.0,8.2,0.5,4.0,1,6.269999999999999
80,Planning to run the dryer around 1 AM. Is that the best time?,"Allentown, PA",Appliance,,0 to 6,,Dry at 9:00 PM,9.5,6.7,3.0,2.0,2,6.095
80,Planning to run the dryer around 1 AM. Is that the best time?,"Allentown, PA",Appliance,,0 to 6,,Dry at 4:00 PM,4.8,5.4,6.7,4.0,3,5.27
81,It's late (around midnight) and I need to dry laundry. Should I start now or delay?,"Erie, PA",Appliance,,0 to 6,,Dry at 12:00 AM,10.0,5.0,0.0,3.0,2,5.2
81,It's late (around midnight) and I need to dry laundry. Should I start now or delay?,"Erie, PA",Appliance,,0 to 6,,Dry at 7:00 PM,10.0,4.2,2.9,3.8,1,5.62
81,It's late (around midnight) and I need to dry laundry. Should I start now or delay?,"Erie, PA",Appliance,,0 to 6,,Dry at 3:00 PM,3.5,4.2,2.0,4.5,3,3.5949999999999998
82,I'm ready to dry clothes (around midnight). When should I start the dryer?,"Scranton, PA",Appliance,,3 to 13,,Dry at 12:00 AM,9.0,5.4,1.0,2.0,3,5.09
82,I'm ready to dry clothes (around midnight). When should I start the dryer?,"Scranton, PA",Appliance,,3 to 13,,Dry at 10:00 PM,8.5,5.4,10.0,10.0,1,7.9399999999999995
82,I'm ready to dry clothes (around midnight). When should I start the dryer?,"Scranton, PA",Appliance,,3 to 13,,Dry at 4:00 PM,4.8,5.4,6.7,4.0,2,5.27
83,My laundry is ready to dry (around 4 PM). Should I run the dryer now or wait?,"Bethlehem, PA",Appliance,,2 to 22,,Dry at 4:00 PM,7.5,8.2,6.5,4.0,3,7.019999999999999
83,My laundry is ready to dry (around 4 PM). Should I run the dryer now or wait?,"Bethlehem, PA",Appliance,,2 to 22,,Dry at 10:00 PM,10.0,8.2,8.5,7.0,1,8.62
83,My laundry is ready to dry (around 4 PM). Should I run the dryer now or wait?,"Bethlehem, PA",Appliance,,2 to 22,,Dry at 6:00 AM,9.0,8.2,4.6,3.8,2,7.06
84,Planning to run the dryer around 3 PM. Is that a good time?,"Reading, PA",Appliance,,5 to 25,,Dry at 3:00 PM,3.5,4.2,7.0,4.5,3,4.595
84,Planning to run the dryer around 3 PM. Is that a good time?,"Reading, PA",Appliance,,5 to 25,,Dry at 11:00 PM,10.0,5.4,1.0,2.0,1,5.39
84,Planning to run the dryer around 3 PM. Is that a good time?,"Reading, PA",Appliance,,5 to 25,,Dry at 1:00 AM,9.0,5.4,0.5,2.0,2,4.989999999999999
85,When should I do dishes today?,"York, PA",Appliance,,0 to 10,,Run dishwasher at 7:00 PM,8.6,7.6,5.1,3.8,1,6.83
85,When should I do dishes today?,"York, PA",Appliance,,0 to 10,,Run dishwasher at 10:00 PM,8.6,7.6,0.0,0.0,2,5.239999999999999
85,When should I do dishes today?,"York, PA",Appliance,,0 to 10,,Run dishwasher at 1:00 AM,8.6,7.6,0.0,0.0,3,5.239999999999999
86,What's the ideal shower length?,"Erie, PA",Shower,28,,standard,6,7.1,8.5,8.7,6.5,1,7.819999999999999
86,What's the ideal shower length?,"Erie, PA",Shower,28,,standard,9,5.8,7.5,8.5,6.8,3,7.085000000000001
86,What's the ideal shower length?,"Erie, PA",Shower,28,,standard,12,5.6,7.2,10.0,6.2,2,7.13
87,What's the ideal shower length?,"Scranton, PA",Shower,32,,standard,5,8.5,9.5,6.5,4.8,2,7.895
87,What's the ideal shower length?,"Scranton, PA",Shower,32,,standard,7,8.5,9.5,7.8,5.9,1,8.32
87,What's the ideal shower length?,"Scranton, PA",Shower,32,,standard,10,5.6,7.2,10.0,6.2,3,7.13
88,What's the ideal shower length?,"Bethlehem, PA",Shower,60,,low_flow,5,8.5,9.6,7.8,7.3,1,8.565000000000001
88,What's the ideal shower length?,"Bethlehem, PA",Shower,60,,low_flow,10,7.5,8.7,10.0,6.2,2,8.225
88,What's the ideal shower length?,"Bethlehem, PA",Shower,60,,low_flow,15,5.5,6.5,6.8,4.0,3,5.885
89,How long should my showers be?,"Reading, PA",Shower,82,,standard,5,5.4,6.8,5.0,7.2,2,6.08
89,How long should my showers be?,"Reading, PA",Shower,82,,standard,8,6.5,7.8,8.5,7.2,1,7.46
89,How long should my showers be?,"Reading, PA",Shower,82,,standard,12,4.5,4.8,10.0,5.1,3,5.794999999999999
90,How long should my showers be?,"York, PA",Shower,48,,standard,5,8.5,9.5,6.5,6.8,1,8.195
90,How long should my showers be?,"York, PA",Shower,48,,standard,10,6.7,8.1,9.3,5.1,2,7.469999999999999
90,How long should my showers be?,"York, PA",Shower,48,,standard,15,4.3,6.0,5.6,4.5,3,5.185
91,How long should my showers be?,"West Chester, PA",Shower,58,,low_flow,5,8.5,9.5,8.5,7.5,1,8.7
91,How long should my showers be?,"West Chester, PA",Shower,58,,low_flow,7,8.5,9.5,7.8,7.5,2,8.56
91,How long should my showers be?,"West Chester, PA",Shower,58,,low_flow,10,7.5,8.7,10.0,6.2,3,8.225
92,How long should my showers be?,"State College, PA",Shower,30,,standard,6,7.2,8.5,8.5,6.5,1,7.81
92,How long should my showers be?,"State College, PA",Shower,30,,standard,10,5.6,7.2,10.0,6.2,2,7.13
92,How long should my showers be?,"State College, PA",Shower,30,,standard,15,4.3,6.0,5.6,4.5,3,5.185
93,How long should my showers be?,"Doylestown, PA",Shower,85,,standard,6,8.5,9.6,8.5,7.8,1,8.780000000000001
93,How long should my showers be?,"Doylestown, PA",Shower,85,,standard,9,6.5,7.2,8.5,6.8,3,7.1899999999999995
93,How long should my showers be?,"Doylestown, PA",Shower,85,,standard,12,6.5,7.5,10.0,8.0,2,7.775
94,What's the ideal shower length?,"Media, PA",Shower,52,,low_flow,5,8.5,9.5,7.5,7.0,2,8.425
94,What's the ideal shower length?,"Media, PA",Shower,52,,low_flow,8,8.5,9.5,8.5,8.0,1,8.775
94,What's the ideal shower length?,"Media, PA",Shower,52,,low_flow,12,7.8,8.5,8.0,6.5,3,7.889999999999999
95,What's the ideal shower length?,"Norristown, PA",Shower,35,,standard,6,7.7,8.9,7.8,7.3,1,8.08
95,What's the ideal shower length?,"Norristown, PA",Shower,35,,standard,10,6.7,8.1,9.3,5.1,2,7.469999999999999
95,What's the ideal shower length?,"Norristown, PA",Shower,35,,standard,15,4.3,6.0,5.6,4.5,3,5.185
96,What's the ideal shower length?,"King of Prussia, PA",Shower,62,,standard,6,8.9,9.8,8.5,6.7,1,8.805
96,What's the ideal shower length?,"King of Prussia, PA",Shower,62,,standard,9,7.5,8.7,10.0,6.2,2,8.225
96,What's the ideal shower length?,"King of Prussia, PA",Shower,62,,standard,12,7.2,8.3,10.0,6.8,3,8.085
97,How long should my showers be?,"Pottstown, PA",Shower,78,,standard,5,8.5,9.5,6.5,4.8,3,7.895
97,How long should my showers be?,"Pottstown, PA",Shower,78,,standard,8,8.5,9.5,8.5,7.5,1,8.7
97,How long should my showers be?,"Pottstown, PA",Shower,78,,standard,12,7.9,9.1,10.0,5.1,2,8.32
98,What's the ideal shower length?,"Exton, PA",Shower,55,,standard,6,8.5,9.6,8.9,8.2,1,8.92
98,What's the ideal shower length?,"Exton, PA",Shower,55,,standard,9,7.5,8.7,10.0,6.2,2,8.225
98,What's the ideal shower length?,"Exton, PA",Shower,55,,standard,12,6.7,8.1,9.3,5.1,3,7.469999999999999
99,What's the ideal shower length?,"Newtown, PA",Shower,33,,standard,5,8.5,9.6,7.8,4.3,2,8.115
99,What's the ideal shower length?,"Newtown, PA",Shower,33,,standard,7,8.5,9.4,8.8,7.2,1,8.68
99,What's the ideal shower length?,"Newtown, PA",Shower,33,,standard,10,6.7,8.1,9.3,5.1,3,7.469999999999999
100,What's the ideal shower length?,"Wilkes-Barre, PA",Shower,58,,low_flow,2,9.2,9.8,6.5,3.8,3,8.059999999999999
100,What's the ideal shower length?,"Wilkes-Barre, PA",Shower,58,,low_flow,16,8.5,9.6,7.8,5.9,2,8.355
100,What's the ideal shower length?,"Wilkes-Barre, PA",Shower,58,,low_flow,29,8.5,9.6,7.8,6.2,1,8.4
