scenario_id,question,location,decision_type,outdoor_temp,appliance_age,flow_rate,alternative,energy_cost,environmental,comfort,practicality,rank,weighted_score
65,The dishwasher is full (around 1 AM). Should I run it now or delay it?,"Allentown, PA",Appliance,,0 to 9,,Run dishwasher at 3:00 PM,8.9,7.8,1.5,0.0,2,5.7
65,The dishwasher is full (around 1 AM). Should I run it now or delay it?,"Allentown, PA",Appliance,,0 to 9,,Run dishwasher at 11:00 PM,8.9,7.8,1.5,0.0,3,5.7
66,I'm finally getting to laundry (around 1 AM). When should I start the washer?,"Philadelphia, PA",Appliance,,1 to 11,,Wash at 1:00 AM,10.0,9.9,0.5,2.0,1,6.864999999999999
66,I'm finally getting to laundry (around 1 AM). When should I start the washer?,"Philadelphia, PA",Appliance,,1 to 11,,Wash at 7:00 PM,4.2,6.8,1.5,2.1,3,4.255
66,I'm finally getting to laundry (around 1 AM). When should I start the washer?,"Philadelphia, PA",Appliance,,1 to 11,,Wash at 3:00 PM,6.2,7.1,4.8,2.1,2,5.62
67,I have time to do laundry this afternoon (around 5 PM). When should I start?,"Lancaster, PA",Appliance,,3 to 13,,Wash at 5:00 PM,8.3,8.5,9.2,9.5,1,8.73
67,I have time to do laundry this afternoon (around 5 PM). When should I start?,"Lancaster, PA",Appliance,,3 to 13,,Wash at 2:00 PM,8.5,8.7,7.2,6.8,2,8.055
67,I have time to do laundry this afternoon (around 5 PM). When should I start?,"Lancaster, PA",Appliance,,3 to 13,,Wash at 10:00 PM,9.5,9.2,4.2,2.8,3,7.33
68,Planning to run the washing machine around 11 PM. Is that okay or should I wait?,"Pittsburgh, PA",Appliance,,1 to 11,,Wash at 11:00 PM,9.9,9.8,2.1,1.2,3,7.0
68,Planning to run the washing machine around 11 PM. Is that okay or should I wait?,"Pittsburgh, PA",Appliance,,1 to 11,,Wash at 3:00 PM,9.9,9.8,2.1,2.8,1,7.24
68,Planning to run the washing machine around 11 PM. Is that okay or should I wait?,"Pittsburgh, PA",Appliance,,1 to 11,,Wash at 5:00 PM,9.9,9.8,2.1,2.5,2,7.195
69,I have time to do laundry this afternoon (around 5 PM). When should I start?,"Harrisburg, PA",Appliance,,0 to 9,,Wash at 5:00 PM,8.2,8.8,3.2,2.8,3,6.6
69,I have time to do laundry this afternoon (around 5 PM). When should I start?,"Harrisburg, PA",Appliance,,0 to 9,,Wash at 2:00 PM,9.4,9.5,6.8,4.2,1,8.135
69,I have time to do laundry this afternoon (around 5 PM). When should I start?,"Harrisburg, PA",Appliance,,0 to 9,,Wash at 9:00 PM,9.9,9.8,2.1,2.8,2,7.24
70,Thinking of washing clothes around 4 PM. Good timing?,"Allentown, PA",Appliance,,3 to 13,,Wash at 4:00 PM,7.2,7.9,2.8,3.5,3,6.010000000000001
70,Thinking of washing clothes around 4 PM. Good timing?,"Allentown, PA",Appliance,,3 to 13,,Wash at 1:00 AM,8.9,7.9,8.1,8.5,2,8.33
70,Thinking of washing clothes around 4 PM. Good timing?,"Allentown, PA",Appliance,,3 to 13,,Wash at 10:00 PM,8.5,7.9,9.2,9.5,1,8.58
71,I have time to do laundry this afternoon (around 4 PM). When should I start?,"Erie, PA",Appliance,,4 to 10,,Wash at 4:00 PM,8.9,9.3,4.2,3.5,2,7.29
71,I have time to do laundry this afternoon (around 4 PM). When should I start?,"Erie, PA",Appliance,,4 to 10,,Wash at 12:00 PM,9.6,9.7,7.8,6.2,1,8.764999999999999
71,I have time to do laundry this afternoon (around 4 PM). When should I start?,"Erie, PA",Appliance,,4 to 10,,Wash at 9:00 PM,9.8,9.7,2.1,2.8,3,7.174999999999999
72,Thinking of washing clothes around 5 PM. Good timing?,"Scranton, PA",Appliance,,1 to 3,,Wash at 5:00 PM,7.8,8.2,10.0,10.0,1,8.709999999999999
72,Thinking of washing clothes around 5 PM. Good timing?,"Scranton, PA",Appliance,,1 to 3,,Wash at 1:00 AM,9.5,8.5,2.1,1.8,3,6.514999999999999
72,Thinking of washing clothes around 5 PM. Good timing?,"Scranton, PA",Appliance,,1 to 3,,Wash at 7:00 PM,8.5,8.2,8.0,8.5,2,8.295
73,It's late (around 7 PM) but I need to wash clothes. Should I do it now?,"Bethlehem, PA",Appliance,,2 to 22,,Wash at 7:00 PM,6.2,7.1,3.4,2.8,3,5.444999999999999
73,It's late (around 7 PM) but I need to wash clothes. Should I do it now?,"Bethlehem, PA",Appliance,,2 to 22,,Wash at 2:00 PM,6.2,7.1,8.4,2.1,2,6.340000000000001
73,It's late (around 7 PM) but I need to wash clothes. Should I do it now?,"Bethlehem, PA",Appliance,,2 to 22,,Wash at 1:00 AM,10.0,9.9,0.5,2.0,1,6.864999999999999
74,I want to run a load of laundry around 5 PM. When's the best time?,"Reading, PA",Appliance,,2 to 12,,Wash at 5:00 PM,9.5,9.7,5.8,4.2,1,8.035
74,I want to run a load of laundry around 5 PM. When's the best time?,"Reading, PA",Appliance,,2 to 12,,Wash at 10:00 PM,9.9,9.8,3.2,2.1,2,7.355000000000001
74,I want to run a load of laundry around 5 PM. When's the best time?,"Reading, PA",Appliance,,2 to 12,,Wash at 1:00 AM,10.0,9.9,0.5,1.2,3,6.744999999999999
75,Planning to run the washing machine around 9 PM. Is that okay or should I wait?,"York, PA",Appliance,,0 to 8,,Wash at 9:00 PM,9.8,9.6,7.2,6.8,1,8.76
75,Planning to run the washing machine around 9 PM. Is that okay or should I wait?,"York, PA",Appliance,,0 to 8,,Wash at 12:00 AM,9.9,9.8,1.2,2.1,3,6.955000000000001
75,Planning to run the washing machine around 9 PM. Is that okay or should I wait?,"York, PA",Appliance,,0 to 8,,Wash at 2:00 PM,9.8,9.7,4.2,2.8,2,7.594999999999999
76,My laundry is ready to dry (around 2 PM). Should I run the dryer now or wait?,"Philadelphia, PA",Appliance,,0 to 7,,Dry at 2:00 PM,4.2,3.8,7.5,5.5,3,4.915
76,My laundry is ready to dry (around 2 PM). Should I run the dryer now or wait?,"Philadelphia, PA",Appliance,,0 to 7,,Dry at 9:00 PM,8.5,6.8,2.5,2.0,1,5.7299999999999995
76,My laundry is ready to dry (around 2 PM). Should I run the dryer now or wait?,"Philadelphia, PA",Appliance,,0 to 7,,Dry at 5:00 PM,4.2,5.8,5.2,4.1,2,4.945
77,Planning to run the dryer around 2 PM. Is that a good time?,"Lancaster, PA",Appliance,,2 to 12,,Dry at 2:00 PM,6.5,5.8,7.2,6.0,1,6.32
77,Planning to run the dryer around 2 PM. Is that a good time?,"Lancaster, PA",Appliance,,2 to 12,,Dry at 12:00 AM,9.2,7.8,2.1,1.5,2,6.135
77,Planning to run the dryer around 2 PM. Is that a good time?,"Lancaster, PA",Appliance,,2 to 12,,Dry at 11:00 PM,8.5,6.8,2.5,1.8,3,5.699999999999999
78,I'm ready to dry clothes (around 1 AM). When should I start the dryer?,"Pittsburgh, PA",Appliance,,2 to 22,,Dry at 1:00 AM,9.5,7.8,2.1,1.5,1,6.225
78,I'm ready to dry clothes (around 1 AM). When should I start the dryer?,"Pittsburgh, PA",Appliance,,2 to 22,,Dry at 2:00 PM,4.2,5.8,7.8,5.2,2,5.63
78,I'm ready to dry clothes (around 1 AM). When should I start the dryer?,"Pittsburgh, PA",Appliance,,2 to 22,,Dry at 8:00 PM,8.5,6.8,2.1,1.8,3,5.619999999999999
79,I'm ready to dry clothes (around 8 PM). When should I start the dryer?,"Harrisburg, PA",Appliance,,1 to 3,,Dry at 8:00 PM,8.5,6.8,9.2,9.5,1,8.195
79,I'm ready to dry clothes (around 8 PM). When should I start the dryer?,"Harrisburg, PA",Appliance,,1 to 3,,Dry at 10:00 AM,8.2,6.1,2.4,2.8,2,5.494999999999999
79,I'm ready to dry clothes (around 8 PM). When should I start the dryer?,"Harrisburg, PA",Appliance,,1 to 3,,Dry at 4:00 PM,4.2,5.8,6.2,3.5,3,5.055000000000001
80,Planning to run the dryer around 1 AM. Is that the best time?,"Allentown, PA",Appliance,,0 to 6,,Dry at 1:00 AM,8.5,6.8,2.1,1.5,1,5.574999999999999
80,Planning to run the dryer around 1 AM. Is that the best time?,"Allentown, PA",Appliance,,0 to 6,,Dry at 9:00 PM,8.5,6.8,2.1,1.5,2,5.574999999999999
80,Planning to run the dryer around 1 AM. Is that the best time?,"Allentown, PA",Appliance,,0 to 6,,Dry at 4:00 PM,4.2,5.8,5.2,2.8,3,4.75
81,It's late (around midnight) and I need to dry laundry. Should I start now or delay?,"Erie, PA",Appliance,,0 to 6,,Dry at 12:00 AM,8.5,6.2,3.2,2.8,2,5.779999999999999
81,It's late (around midnight) and I need to dry laundry. Should I start now or delay?,"Erie, PA",Appliance,,0 to 6,,Dry at 7:00 PM,8.5,6.2,4.8,7.2,1,6.76
81,It's late (around midnight) and I need to dry laundry. Should I start now or delay?,"Erie, PA",Appliance,,0 to 6,,Dry at 3:00 PM,3.2,4.8,6.5,3.8,3,4.51
82,I'm ready to dry clothes (around midnight). When should I start the dryer?,"Scranton, PA",Appliance,,3 to 13,,Dry at 12:00 AM,8.5,6.8,2.1,1.5,1,5.574999999999999
82,I'm ready to dry clothes (around midnight). When should I start the dryer?,"Scranton, PA",Appliance,,3 to 13,,Dry at 10:00 PM,8.5,6.8,2.1,1.5,2,5.574999999999999
82,I'm ready to dry clothes (around midnight). When should I start the dryer?,"Scranton, PA",Appliance,,3 to 13,,Dry at 4:00 PM,3.2,4.8,6.2,3.5,3,4.405
83,My laundry is ready to dry (around 4 PM). Should I run the dryer now or wait?,"Bethlehem, PA",Appliance,,2 to 22,,Dry at 4:00 PM,6.2,6.8,7.5,5.2,3,6.5200000000000005
83,My laundry is ready to dry (around 4 PM). Should I run the dryer now or wait?,"Bethlehem, PA",Appliance,,2 to 22,,Dry at 10:00 PM,9.2,7.8,8.5,7.2,1,8.27
83,My laundry is ready to dry (around 4 PM). Should I run the dryer now or wait?,"Bethlehem, PA",Appliance,,2 to 22,,Dry at 6:00 AM,9.5,8.8,2.5,2.0,2,6.7299999999999995
84,Planning to run the dryer around 3 PM. Is that a good time?,"Reading, PA",Appliance,,5 to 25,,Dry at 3:00 PM,4.2,5.1,7.2,4.8,3,5.205
84,Planning to run the dryer around 3 PM. Is that a good time?,"Reading, PA",Appliance,,5 to 25,,Dry at 11:00 PM,8.5,6.8,2.5,2.0,1,5.7299999999999995
84,Planning to run the dryer around 3 PM. Is that a good time?,"Reading, PA",Appliance,,5 to 25,,Dry at 1:00 AM,8.5,6.8,2.5,1.2,2,5.609999999999999
85,When should I do dishes today?,"York, PA",Appliance,,0 to 10,,Run dishwasher at 7:00 PM,8.8,8.0,6.2,5.5,2,7.505
85,When should I do dishes today?,"York, PA",Appliance,,0 to 10,,Run dishwasher at 10:00 PM,9.2,8.4,7.5,8.8,1,8.52
85,When should I do dishes today?,"York, PA",Appliance,,0 to 10,,Run dishwasher at 1:00 AM,9.5,8.2,0.0,0.5,3,5.795
86,What's the ideal shower length?,"Erie, PA",Shower,28,,standard,6,8.8,9.6,6.2,4.8,1,7.96
86,What's the ideal shower length?,"Erie, PA",Shower,28,,standard,9,7.1,8.5,8.7,5.8,2,7.715
86,What's the ideal shower length?,"Erie, PA",Shower,28,,standard,12,5.8,7.4,9.8,6.0,3,7.1899999999999995
87,What's the ideal shower length?,"Scranton, PA",Shower,32,,standard,5,9.1,9.8,5.1,2.4,3,7.54
87,What's the ideal shower length?,"Scranton, PA",Shower,32,,standard,7,8.8,9.6,7.8,5.9,1,8.445
87,What's the ideal shower length?,"Scranton, PA",Shower,32,,standard,10,7.5,8.7,9.5,5.8,2,8.065
88,What's the ideal shower length?,"Bethlehem, PA",Shower,60,,low_flow,5,9.8,10.0,6.2,3.8,2,8.25
88,What's the ideal shower length?,"Bethlehem, PA",Shower,60,,low_flow,10,8.0,9.2,10.0,8.3,1,8.864999999999998
88,What's the ideal shower length?,"Bethlehem, PA",Shower,60,,low_flow,15,4.1,5.8,5.2,4.2,3,4.93
89,How long should my showers be?,"Reading, PA",Shower,82,,standard,5,9.5,9.8,4.2,1.8,3,7.390000000000001
89,How long should my showers be?,"Reading, PA",Shower,82,,standard,8,8.1,9.2,8.5,6.8,1,8.37
89,How long should my showers be?,"Reading, PA",Shower,82,,standard,12,6.8,7.9,9.8,4.2,2,7.395
90,How long should my showers be?,"York, PA",Shower,48,,standard,5,9.5,10.0,5.1,2.4,2,7.7299999999999995
90,How long should my showers be?,"York, PA",Shower,48,,standard,10,7.1,8.5,9.1,5.8,1,7.795
90,How long should my showers be?,"York, PA",Shower,48,,standard,15,4.8,6.3,6.2,4.8,3,5.6049999999999995
91,How long should my showers be?,"West Chester, PA",Shower,58,,low_flow,5,9.8,10.0,6.2,3.8,3,8.25
91,How long should my showers be?,"West Chester, PA",Shower,58,,low_flow,7,9.1,9.7,7.5,6.8,1,8.645
91,How long should my showers be?,"West Chester, PA",Shower,58,,low_flow,10,7.8,9.0,9.5,7.5,2,8.515
92,How long should my showers be?,"State College, PA",Shower,30,,standard,6,8.5,9.1,6.2,4.8,1,7.694999999999999
92,How long should my showers be?,"State College, PA",Shower,30,,standard,10,6.5,7.8,9.1,4.8,2,7.22
92,How long should my showers be?,"State College, PA",Shower,30,,standard,15,3.8,5.2,4.9,3.8,3,4.51
93,How long should my showers be?,"Doylestown, PA",Shower,85,,standard,6,9.1,9.8,6.2,3.8,3,7.970000000000001
93,How long should my showers be?,"Doylestown, PA",Shower,85,,standard,9,8.1,9.2,9.8,7.2,1,8.69
93,How long should my showers be?,"Doylestown, PA",Shower,85,,standard,12,7.2,8.4,10.0,6.8,2,8.12
94,What's the ideal shower length?,"Media, PA",Shower,52,,low_flow,5,9.8,10.0,6.5,3.8,2,8.309999999999999
94,What's the ideal shower length?,"Media, PA",Shower,52,,low_flow,8,9.0,9.7,8.5,8.0,1,8.995
94,What's the ideal shower length?,"Media, PA",Shower,52,,low_flow,12,7.2,8.5,9.8,6.8,3,8.115
95,What's the ideal shower length?,"Norristown, PA",Shower,35,,standard,6,8.8,9.7,6.4,4.2,1,7.945
95,What's the ideal shower length?,"Norristown, PA",Shower,35,,standard,10,6.7,8.1,9.3,5.1,2,7.469999999999999
95,What's the ideal shower length?,"Norristown, PA",Shower,35,,standard,15,3.8,5.2,4.9,3.7,3,4.495
96,What's the ideal shower length?,"King of Prussia, PA",Shower,62,,standard,6,9.2,9.8,6.4,3.8,3,8.04
96,What's the ideal shower length?,"King of Prussia, PA",Shower,62,,standard,9,8.1,9.2,9.7,7.2,1,8.67
96,What's the ideal shower length?,"King of Prussia, PA",Shower,62,,standard,12,7.8,8.9,10.0,6.8,2,8.475
97,How long should my showers be?,"Pottstown, PA",Shower,78,,standard,5,9.8,10.0,5.1,2.4,2,7.819999999999999
97,How long should my showers be?,"Pottstown, PA",Shower,78,,standard,8,8.5,9.2,8.5,6.8,1,8.49
97,How long should my showers be?,"Pottstown, PA",Shower,78,,standard,12,6.8,7.8,9.8,6.2,3,7.659999999999999
98,What's the ideal shower length?,"Exton, PA",Shower,55,,standard,6,8.8,9.7,6.2,3.8,2,7.845000000000001
98,What's the ideal shower length?,"Exton, PA",Shower,55,,standard,9,7.8,8.7,9.1,6.4,1,8.165
98,What's the ideal shower length?,"Exton, PA",Shower,55,,standard,12,6.8,7.9,9.8,6.5,3,7.739999999999999
99,What's the ideal shower length?,"Newtown, PA",Shower,33,,standard,5,9.1,9.8,4.2,1.8,3,7.27
99,What's the ideal shower length?,"Newtown, PA",Shower,33,,standard,7,8.1,9.2,7.5,6.8,1,8.17
99,What's the ideal shower length?,"Newtown, PA",Shower,33,,standard,10,6.8,8.2,9.1,5.3,2,7.525
100,What's the ideal shower length?,"Wilkes-Barre, PA",Shower,58,,low_flow,2,9.8,10.0,2.1,1.8,1,7.129999999999999
100,What's the ideal shower length?,"Wilkes-Barre, PA",Shower,58,,low_flow,16,3.8,5.2,4.2,3.1,2,4.265
100,What's the ideal shower length?,"Wilkes-Barre, PA",Shower,58,,low_flow,29,0.5,0.2,2.1,1.8,3,0.91
